subject;nodes;degree;betweenness;closeness;pagerank;count_quality
Subject33;Fz;0.2222222222222222;0.542483660130719;0.27692307692307694;0.09363029214712319;G
Subject33;Cz;0.16666666666666666;0.6209150326797386;0.3;0.06558848974687267;G
Subject33;Pz;0.1111111111111111;0.29411764705882354;0.20689655172413793;0.04873632591923929;G
Subject34;Fp1;0.05555555555555555;0.0;0.16363636363636364;0.01977388083033285;G
Subject34;Fp2;0.05555555555555555;0.0;0.2535211267605634;0.04198075079488382;G
Subject34;F3;0.1111111111111111;0.20915032679738563;0.23076923076923078;0.06897437565374756;G
Subject34;F4;0.2222222222222222;0.5294117647058824;0.3333333333333333;0.10594036652184755;G
Subject34;F7;0.1111111111111111;0.11111111111111112;0.1935483870967742;0.06314654450078737;G
Subject34;F8;0.05555555555555555;0.0;0.2535211267605634;0.03326298898206415;G
Subject34;T3;0.05555555555555555;0.0;0.26865671641791045;0.0297196841247445;G
Subject34;T4;0.05555555555555555;0.0;0.2222222222222222;0.032185743165680826;G
Subject34;C3;0.16666666666666666;0.5686274509803921;0.36;0.0754033360589834;G
Subject34;C4;0.1111111111111111;0.11111111111111112;0.28125;0.05355201062925814;G
Subject34;T5;0.05555555555555555;0.0;0.25;0.03440447518641404;G
Subject34;T6;0.05555555555555555;0.0;0.18;0.04248528576258473;G
Subject34;P3;0.2222222222222222;0.542483660130719;0.32727272727272727;0.10670427872808673;G
Subject34;P4;0.1111111111111111;0.11111111111111112;0.21686746987951808;0.06268954017916789;G
Subject34;O1;0.1111111111111111;0.11111111111111112;0.2571428571428571;0.05459584371906935;G
Subject34;O2;0.05555555555555555;0.0;0.20689655172413793;0.029330281320872665;G
Subject34;Fz;0.1111111111111111;0.29411764705882354;0.27692307692307694;0.038660780289168126;G
Subject34;Cz;0.16666666666666666;0.6209150326797386;0.3673469387755102;0.06445685406966581;G
Subject34;Pz;0.1111111111111111;0.20915032679738563;0.2647058823529412;0.04273297948264024;G
Subject35;Fp1;0.05555555555555555;0.0;0.225;0.026330558882517764;G
Subject35;Fp2;0.1111111111111111;0.11111111111111112;0.27692307692307694;0.06132762461496791;G
Subject35;F3;0.16666666666666666;0.21568627450980393;0.2857142857142857;0.0700414597985269;G
Subject35;F4;0.05555555555555555;0.0;0.26865671641791045;0.02396245157870802;G
Subject35;F7;0.05555555555555555;0.0;0.225;0.02761650482635925;G
Subject35;F8;0.05555555555555555;0.0;0.21951219512195122;0.040098124721831;G
Subject35;T3;0.05555555555555555;0.0;0.225;0.03595728302824571;G
Subject35;T4;0.05555555555555555;0.0;0.24;0.03976586384310077;G
Subject35;C3;0.16666666666666666;0.6601307189542484;0.4;0.07232859206006567;G
Subject35;C4;0.16666666666666666;0.21568627450980393;0.3103448275862069;0.08796162122282078;G
Subject35;T5;0.1111111111111111;0.11111111111111112;0.2857142857142857;0.06462905889848088;G
Subject35;T6;0.05555555555555555;0.0;0.21176470588235294;0.04340471521707691;G
Subject35;P3;0.16666666666666666;0.5686274509803921;0.375;0.07693476885466145;G
Subject35;P4;0.16666666666666666;0.30718954248366015;0.2647058823529412;0.08041706394557982;G
Subject35;O1;0.05555555555555555;0.0;0.18;0.03279276826906048;G
Subject35;O2;0.1111111111111111;0.11111111111111112;0.21686746987951808;0.05376873410793588;G
Subject35;Fz;0.2222222222222222;0.542483660130719;0.36;0.08975386009380168;G
Subject35;Cz;0.05555555555555555;0.0;0.24;0.031012706447514977;G
Subject35;Pz;0.1111111111111111;0.36601307189542487;0.3157894736842105;0.04189623958874411;G
